,Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
204,Latvia,LVA,2007,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.6158113464767
205,Latvia,LVA,2006,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.8034078075833
206,Latvia,LVA,2005,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.2624341665341
207,Latvia,LVA,2004,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.4839820365907
208,Latvia,LVA,2003,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.3582941425656
209,Latvia,LVA,2002,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.6333961176922
210,Latvia,LVA,2001,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.8044853645314
211,Latvia,LVA,2000,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.6485464139124
212,Latvia,LVA,1999,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.7547143913924
213,Latvia,LVA,1998,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.8005778629655
214,Latvia,LVA,1997,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.9724832964245
215,Latvia,LVA,1996,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.595406249372
216,Latvia,LVA,1995,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.7867574598483
217,Latvia,LVA,2019,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.875316443430816
218,Latvia,LVA,2018,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.833201561442653
219,Latvia,LVA,2017,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.870556348770949
220,Latvia,LVA,2016,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.898190457493663
221,Latvia,LVA,2015,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.898689704161809
222,Latvia,LVA,2014,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.743122080180347
223,Latvia,LVA,2013,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.753527226787313
224,Latvia,LVA,2012,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.779666459385046
225,Latvia,LVA,2011,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.760276730148681
226,Latvia,LVA,2010,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.955850619954188
