,Country Name,Country ISO3,Year,Size,Poverty ratio (% Pop.),Vulnerable empolyment (% Empl.),Salaried workers (% Empl.),Undernourishment (% Pop.),Crop production index,Obesity (% Pop. 18+),Anemia among children (% Pop. 5-),Life expectancy (Years),"Birth rate (per 1,000)","Hospital beds (per 1,000)",Health expenditure (% GDP),Government healt expenditure (% Health Exp.),"Suicide rate (per 100,000)",Population age 65+ (% Pop.),Completed lower secondary (% Pop. 25+),PISA: Mean performance average,Education expenditure (% Public Insitutions Exp.),Education expenditure (% GDP),Female population (% Pop.),"School enrollment, tertiary (GPI)",Female labor force (% Labor),Domestic violence legislation,No work discrimination legislation,Sanitation services (% Pop.),Drinking water services (% Pop.),Access to electricity (% Pop.),Energy depletion (% GNI),Unemployment rate (% Labor),Youth not in education or employment (% Youth),Part time employment (% Empl.),Net national savings (% GDP),Central government debt (% GDP),GDP per capita (US$),GNI per capita growth (%),Account balance (% GDP),Inflation (%),Industry (% GDP),R&D expenditure (% GDP),"Refugee population per 1,000",Gini index,Population living in slums (% Urban Pop.),Urban population (% Pop.),Exposure to pollution (% Pop.),Particulate emission damage (% GNI),Renewable energy consumption (% Total Consum),"Greenhouse gas emissions (kt per 1,000)","CO2 emissions (kt per 1,000)",Carbon dioxide damage (% GNI),Marine protected areas (% waters),"Fisheries production (metric tons per 1,000)","Aquaculture production (metric tons per 1,000)","Agriculture, forestry, and fishing (% GDP)",Terrestrial protected areas (% of lands),"Mortality in the road (per 100,000)",Children out of school (% primary school age),Strength legal rights,Net ODA provided (% GNI),Fixed broadband subscriptions (per 100),Trade (% GDP),Foreign net direct investment (% GDP)
532,Finland,FIN,2004,20,0.1,8.26999989151955,87.5400009155273,2.5,96.86,11.7,10.7,78.7146341463415,11.0,7.1,8.05912876,77.83822632,21.2,15.8253738432748,0.0,0.0,91.0041732788086,6.15757989883423,51.0806297004583,1.16582000255585,47.9207758525951,1.0,1.0,99.0556964606613,94.8466899793456,100.0,0.0,10.3599996566772,9.77999973297119,45.1599998474121,12.2262343317535,0.0,37702.8453762641,5.08194417498713,0.06370202472679272,0.0,29.3730079744013,3.31494,2.1630887430635415,27.9,0.0,82.772,0.0,0.0250459715459687,31.088813951817,16.941133153232144,12.850911178897713,0.745862641915684,0.0,28.410312438075874,2.4522911641009517,2.37972259665655,0.0,7.6,1.99891996383667,0.0,0.367,15.26085571,70.960203580292,-0.020383467068485296
533,Finland,FIN,2005,20,0.2,8.80999970436096,87.3499984741211,2.5,109.85,11.399999999999999,10.6,78.8170731707317,11.0,7.05,8.28795624,77.80792999,19.9,16.0270526668273,0.0,0.0,92.9754104614258,6.02507019042969,51.054596055892,1.17146003246307,48.1121201570078,1.0,1.0,99.0660185832345,95.4395437087248,100.0,0.0,8.38000011444092,8.09000015258789,40.7599983215332,10.9457794223062,0.0,39040.2888825052,2.12440923203224,0.038000274459283896,0.0,29.2518535160638,3.32976,2.249482281681464,27.6,0.0,82.905,0.724678785882815,0.0246250501726487,31.5133498327009,14.525046796703684,10.441601907399331,0.618838677697151,0.0,27.906466065432276,2.7363204943256854,2.27826118637172,0.0,7.4,2.36619997024536,0.0,0.461,22.32774861,76.579207830612,-0.0019221383622898386
534,Finland,FIN,2006,20,0.2,8.82999974489212,87.129997253418,2.5,101.29,11.15,10.5,79.2146341463415,11.2,6.99,8.2841177,78.74399567,21.0,16.1992696908436,0.0,495.7347,92.4534378051758,5.92838001251221,51.0287655684805,1.18252003192902,48.1374460224583,1.0,1.0,99.0765059663887,96.032400770373,100.0,0.0,7.71999979019165,7.8600001335144,41.75,11.0585463927923,0.0,41188.0936997302,4.13456671801676,0.03686875934085565,0.0,30.2411262196568,3.33762,2.2458029101443375,28.0,0.0,83.037,0.0,0.0234953862732572,31.2432927831562,16.739174003297972,12.48986549867952,0.735520153893026,0.0,30.85562679301547,2.4478435203069804,2.00119146081193,0.0,6.6,2.90974998474121,0.0,0.396,27.07726077,81.9834930623435,-0.013083898454992858
535,Finland,FIN,2007,20,0.1,8.58000046014786,87.4199981689453,2.5,107.99,10.899999999999999,10.4,79.2634146341464,11.1,6.73,8.08359337,78.62154388,19.7,16.3577707395551,0.0,0.0,93.1016082763672,5.67125988006592,51.0032294897014,1.18805003166199,48.2048590928484,1.0,1.0,99.0871488354637,96.6252533950456,100.0,0.0,6.84999990463257,7.09000015258789,41.9900016784668,12.6217354105087,0.0,48414.8450929722,4.20689140020318,0.03740732467674851,0.0,30.6700094081423,3.34577,1.1724954242236305,28.3,0.0,83.168,0.0,0.0236162692308573,31.792948371511,16.21228446580647,12.052026577319275,0.63787063851343,0.0,33.641410397979094,2.462788727707271,2.38036691755046,0.0,7.5,2.26415991783142,0.0,0.394,30.52245496,82.8574024974341,-0.021323224758724207
536,Finland,FIN,2008,20,0.2,9.0200002193451,87.1999969482422,2.5,106.89,10.65,10.4,79.5682926829268,11.2,6.57,8.34310627,78.82754517,20.6,16.5460746028395,0.0,0.0,92.9280319213867,5.83010005950928,50.9774691077201,1.19545996189117,47.9836405029957,1.0,1.0,99.0979498593239,97.2181071300118,100.0,0.0,6.36999988555908,7.94999980926514,40.2000007629395,10.3195211408418,0.0,53554.0389224673,0.189349425435807,0.02006662923441838,0.0,29.5632254909531,3.54708,1.2460950137567308,27.8,0.0,83.299,0.0,0.0237722109334508,34.7310270994262,14.752277056550808,10.721356517739398,0.535396657693622,0.0,30.576472800179317,2.5292661063097275,2.20523511697938,0.0,6.7,1.85824000835419,0.0,0.438,30.41668413,86.184335829923,0.03778348171547745
537,Finland,FIN,2009,20,0.1,9.55000025033951,86.3899993896484,2.5,113.16,10.399999999999999,10.4,79.719512195122,11.3,6.25,9.16122246,79.02602386,20.4,16.825120145736,0.0,499.81235061671435,93.7431564331055,6.45955991744995,50.951131972837,1.18888998031616,48.4522743218417,1.0,1.0,99.1089119459711,97.8109642169999,100.0,0.0,8.25,9.84000015258789,43.3400001525879,4.27315729794087,0.0,47293.9928335042,-7.53544103063055,0.017456331906662955,0.0,25.6603960450516,3.74883,1.395051500588795,27.5,0.0,83.429,0.0,0.0241919676338676,32.5987315680398,14.04676875397184,10.001213177842281,0.576495135147891,0.0,31.603685498301044,2.552412298405412,2.25368231662696,0.0,5.7,1.68278002738953,0.0,0.542,29.3059382,70.1233032732315,0.019487530080295128
538,Finland,FIN,2010,20,0.1,9.23000007867814,86.5999984741211,2.5,89.85,10.15,10.4,79.8707317073171,11.4,5.85,9.14202785,78.54332733,18.6,17.2295669112163,0.0,0.0,93.9249725341797,6.50444984436035,50.9236488088227,1.18239998817444,48.0565657229217,1.0,1.0,99.1200136449065,98.4038123607862,100.0,0.0,8.39000034332275,9.02000045776367,42.0,4.97790925243482,0.0,46459.9732548543,2.76008119937028,0.011205602358284501,0.0,26.1582944887665,3.72598,1.626035359976373,27.7,0.0,83.77,0.735149620011244,0.0235180171653095,33.5820641792945,15.731120897082533,11.546565655209653,0.70047980816075,0.0,31.36452725832651,2.194896027708045,2.41890476924467,0.0,5.2,1.41343998908997,0.0,0.55,29.06193356,75.4644073922495,0.011100543963443127
539,Finland,FIN,2011,20,0.1,9.27000018954277,86.629997253418,2.5,101.94,9.95,10.5,80.4707317073171,11.1,5.52,9.22303009,79.16613007,17.9,17.7331402858384,0.0,0.0,92.8359375,6.44504976272583,50.8951888261971,1.18754005432129,47.8545757363254,1.0,1.0,99.1316462004279,98.9966683340363,100.0,0.0,7.78000020980835,8.43000030517578,42.0699996948242,4.32900555867635,0.0,51081.9976703127,1.16139940949,-0.017429768143675032,0.0,25.0310609198073,3.63881,1.7018443018466773,27.6,0.0,84.313,0.737042448155822,0.022083839495677,35.2579798551138,14.127836455708362,10.51589155113179,0.611174154386931,0.0,30.673098908147175,2.0925075794243497,2.32123556803604,0.0,5.6,1.1588499546051,0.0,0.531,29.7957083,78.5795816119355,0.008927244859643493
540,Finland,FIN,2012,20,0.2,9.5600004196167,86.4199981689453,2.5,93.19,9.7,10.7,80.6268292682927,11.0,5.3,9.5857954,79.80426788,17.0,18.3438447062387,0.0,496.8752485411967,93.9919281005859,7.14803981781006,50.8659002812493,1.17430996894836,48.0626212795411,1.0,1.0,99.1439132528025,99.5895254373744,100.0,0.0,7.69000005722046,8.5600004196167,42.939998626709,2.31416321633617,0.0,47710.7902169415,-1.78581470697704,-0.022837622992108616,0.0,23.3787810204092,3.41948,1.830449405805831,27.1,0.0,84.841,0.0,0.0201756275208663,38.8026670058552,12.75827645222601,9.053081739817227,0.586562079760172,0.0,32.35074587580909,2.338209790927953,2.31449932102051,0.0,4.9,0.634559988975525,0.0,0.534,30.42788521,79.170500952561,0.013333141653648814
541,Finland,FIN,2013,20,0.1,9.43000027537346,86.5599975585938,2.5,104.1,9.45,11.0,80.9756097560976,10.7,4.87,9.80534649,79.46150208,17.2,19.0107817970348,0.0,0.0,94.2170715332031,7.12404012680054,50.8367923126819,1.17228996753693,48.1443949225647,1.0,1.0,99.1563727146402,99.6281227574705,100.0,0.0,8.1899995803833,9.30000019073486,43.3300018310547,1.27357392168308,0.0,49878.0432444536,-1.41028626487139,-0.019310743844810473,0.0,23.3216360530733,3.28719,2.066934707514582,27.2,0.0,85.125,0.0,0.0168981047163443,38.4797058653809,0.0,8.67166699883728,0.559488412608129,0.0,33.3734021796766,2.5028626733140014,2.36735333127774,0.0,4.9,0.693189978599548,6.0,0.535,31.62724201,77.0938865804298,-0.008493394069162228
542,Finland,FIN,2014,20,0.1,9.76999974250793,86.0,2.5,106.57,9.2,11.4,81.1804878048781,10.5,4.53,9.78115082,79.55601501,15.4,19.6588940110898,0.0,0.0,93.6928787231445,7.10236978530884,50.8090767768763,1.1690000295639,48.2683343206099,1.0,1.0,99.1686285044984,99.6293750838439,100.0,0.0,8.65999984741211,10.1700000762939,43.2099990844727,1.60066468237674,0.0,50260.2998588958,-0.197145495768112,-0.01577878511328485,0.0,23.0974832887862,3.16931,2.157461157276593,26.8,0.0,85.175,0.0,0.0143210284786497,41.2352406498046,0.0,8.647964153516462,0.573277679429607,0.0,35.9973575083237,2.4654344804149475,2.39829480369459,0.0,4.4,0.387879997491837,6.0,0.594,32.19863878,74.1127227557674,-0.0634342161915597
543,Finland,FIN,2015,20,0.2,9.99000045657158,85.7799987792969,2.5,97.29,8.95,11.9,81.4804878048781,10.1,4.35,9.64523888,78.56343079,14.0,20.244376972452,0.0,492.821472823271,91.1567993164063,7.03208017349243,50.7835795843483,1.16670000553131,48.2888386747575,1.0,1.0,99.1809430858115,99.6306260858803,100.0,0.0,9.38000011444092,10.5600004196167,43.2000007629395,1.93005796063292,0.0,42784.6983616432,0.207095537409543,-0.007177414992370035,0.0,23.305816401353,2.89157,2.3162566285326243,27.1,0.0,85.225,0.0,0.0120911659837057,43.2352625898503,0.0,7.775642294933636,0.625695407080592,0.0,36.116594650162575,2.715013383444678,2.25370768976039,0.0,5.1,0.620519995689392,6.0,0.55,31.56100156,71.3825484305887,-0.07729762008831029
544,Finland,FIN,2016,20,0.2,9.99000000953674,85.9700012207031,2.5,96.14,8.7,12.6,81.4292682926829,9.6,3.97,9.37796021,77.83335114,15.2,20.7909543477442,0.0,0.0,91.1962585449219,6.85153007507324,50.7605524769022,1.15626001358032,48.0448090927349,1.0,1.0,99.1933176128181,99.631877265112,100.0,0.0,8.81999969482422,9.92000007629395,41.7900009155273,2.54555340315611,0.0,43784.2839622098,1.97969189811604,-0.020122563936980788,0.0,23.4973657352495,2.74264,3.3486779527898642,27.1,0.0,85.275,0.0,0.0103618254523308,0.0,0.0,8.347219980408724,0.681637892120551,11.13029428,37.77501838843099,2.622634260908816,2.31061337452533,14.94,4.7,0.729330003261566,6.0,0.44,31.1402214,70.8985003539937,0.06437848705185677
545,Finland,FIN,2017,20,0.1,9.24999991059303,86.8199996948242,2.5,93.82,0.0,0.0,81.6317073170732,9.1,3.28,9.14156628,78.01247406,15.9,21.2787526007594,0.0,0.0,90.9797210693359,6.37621021270752,50.7397976402246,1.15445995330811,47.9645496378522,1.0,1.0,99.2057509395575,99.6331271382408,100.0,0.0,8.64000034332275,9.39999961853027,42.8800010681152,4.63148341455255,0.0,46336.6632530127,2.61994241018525,-0.00759592170468165,0.0,24.353237464204,2.7569,3.774907801330885,27.4,0.0,85.325,0.0,0.0095002465164194,0.0,0.0,0.0,0.66827834046522,10.5099633551937,37.35401461344821,2.6482087280241835,2.31971425157016,15.0232916032633,4.4,1.15208995342255,6.0,0.0,31.02676267,75.1753838527351,-0.01357757559043696
546,Finland,FIN,2018,20,0.2,9.61999958753586,86.7900009155273,2.5,79.27,0.0,0.0,81.7341463414634,8.6,3.61,9.037323,78.55683899,16.2,21.7207875455222,0.0,506.0712386333334,0.0,0.0,50.7207584853832,1.15553998947144,48.0147813515785,1.0,1.0,0.0,0.0,100.0,0.0,7.3600001335144,8.52000045776367,43.4300003051758,4.95723129618283,0.0,50030.8773106501,1.64481653438877,-0.01919828577039879,0.0,24.0315153382635,2.77381,4.040775810099674,27.3,0.0,85.382,0.0,0.0095002465164194,0.0,0.0,0.0,0.631199278903865,10.5099633551937,35.98255889058612,2.567969539674374,2.38590454669953,15.0232916032633,4.5,1.32710003852844,6.0,0.0,31.45271337,78.1078814023555,0.049734058260033874
547,Finland,FIN,2019,20,0.0,9.66999971866607,86.5400009155273,0.0,0.0,0.0,0.0,81.7853658536586,8.3,0.0,0.0,0.0,15.3,22.1406446239043,0.0,0.0,0.0,0.0,50.7026099575229,0.0,47.9994979919679,1.0,1.0,0.0,0.0,100.0,0.0,6.69999980926514,8.15999984741211,43.9300003051758,5.28652082839637,0.0,48771.3737960281,1.20281902448671,-0.0017188665179807858,0.0,24.1860523121435,0.0,4.248401642565587,0.0,0.0,85.446,0.0,0.0110058891822956,0.0,0.0,0.0,0.655476971261097,0.0,0.0,0.0,2.31172783052595,0.0,3.9,0.0,6.0,0.0,32.48281502,80.0412377990988,-0.032399291451071566
548,Finland,FIN,2020,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.82999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,France,FRA,2000,20,0.2,7.09000015258789,88.5899963378906,0.0,102.43,13.0,11.3,79.0560975609756,13.3,7.97,9.58447742,72.7290802,20.2,16.0573694567912,0.0,460.450905795201,0.0,0.0,51.4947041004359,1.17640995979309,45.6104720447074,0.0,1.0,89.4604100337853,96.7752569714555,100.0,0.0137377884525389,10.2200002670288,0.0,29.25,8.40951346564096,0.0,22364.0293943406,2.7838996306952,0.011837176068937198,1.6759598872093,21.293939814079,2.09346,2.1753827211163554,31.1,0.0,75.871,99.3734142385658,0.0607949488511134,9.25600013717668,9.19223802996101,5.94666546275395,0.53960568244678,0.0,15.785358095628975,4.380086189205828,2.0983575513075,0.0,13.4,3.54871010780334,0.0,0.305,0.333136796,55.8612457180345,0.09705061605606966
590,France,FRA,2001,20,0.0,6.70999991893768,89.0999984741211,2.5,93.64,12.65,11.1,79.1585365853659,13.1,7.83,9.70562744,72.75836945,19.5,16.169326176225,0.0,0.0,0.0,0.0,51.5162907339918,1.1692099571228,45.6208815670115,0.0,1.0,89.4693613316502,96.7835040527316,100.0,0.0131219143626501,8.60999965667725,0.0,28.2299995422363,8.28516819331811,0.0,22433.5557141945,1.46572599110739,0.015231321057045414,1.63478079549599,20.9383695228189,2.13804,2.1448258181608977,0.0,0.0,76.127,0.0,0.0600293660932018,9.39522090942021,9.211668901386513,6.153060599180898,0.563021715122766,0.0,15.054960540231232,4.101459269073036,2.10700819139254,0.0,13.4,3.6341700553894,0.0,0.309,1.012896846,54.9593680925757,0.027048186386604122
591,France,FRA,2002,20,0.0,6.69999992847442,89.2300033569336,2.5,103.06,12.3,11.0,79.2609756097561,12.9,7.71,10.02218628,73.0019989,19.8,16.2701975627122,0.0,0.0,0.0,0.0,51.5390102849278,1.18769001960754,45.6653861376767,0.0,1.0,89.4783207037984,96.7915863216033,100.0,0.0108901028001879,8.69999980926514,0.0,28.1800003051758,6.97798300929516,0.0,24177.3351674642,-0.339337843632535,0.011812331086899183,1.9234122872706,20.649452806316,2.17449,2.138685041195599,0.0,0.0,76.38,0.0,0.0611123075492798,8.66875552749496,9.025931843316847,6.068664471589452,0.534687831176352,0.0,15.434849589760692,4.073406882944135,2.01085885192927,0.0,12.5,3.70044994354248,0.0,0.375,2.767399287,53.0720247583335,0.0009716638589705845
592,France,FRA,2003,20,0.4,7.14000010490418,88.5100021362305,2.5,89.8,12.05,10.9,79.1146341463415,12.8,7.55,10.08283329,72.63542175,20.1,16.3570892106611,0.0,500.43731313995266,0.0,0.0,51.5603015362698,1.19310998916626,46.3101635052082,0.0,1.0,89.3996282635857,96.7995160705291,100.0,0.0085728541099158,8.3100004196167,9.52000045776367,36.0400009155273,6.29438034264903,0.0,29568.385949668,0.392395203141916,0.00868514872827999,2.09847219146922,20.1918111986146,2.11994,2.1019879448409626,31.4,0.0,76.632,0.0,0.0605591035351363,8.84755441914201,9.07073998014873,6.11599810786062,0.455782700362713,0.0,15.24238774411122,3.8493282805594666,1.85016428870167,0.0,10.1,3.93280005455017,0.0,0.403,5.924127676,50.7978335232353,0.0055653442824367075
593,France,FRA,2004,20,0.2,6.67000019550324,88.9599990844727,2.5,106.01,11.7,10.8,80.1634146341463,12.8,7.39,10.16429329,72.64557648,19.5,16.4236418341493,74.1402282714844,0.0,0.0,0.0,51.5769611234325,1.1939799785614,46.2760536123916,0.0,1.0,89.3208852678125,96.877167770577,100.0,0.0080835586719215,8.90999984741211,10.6899995803833,36.810001373291,6.53173796014806,0.0,33741.2651469175,2.12974540068771,0.004332482419737982,2.14208964640242,19.9575239477964,2.09461,2.2303202963660174,30.6,0.0,76.883,0.0,0.0565905410541548,8.88771189269145,8.941069803242634,6.12007856802886,0.416648751020637,0.0,14.467980330722188,3.8620110917975383,1.82269094417374,0.0,8.9,3.92817997932434,0.0,0.412,10.80931341,51.9250078784333,0.01205893941479276
594,France,FRA,2005,20,0.2,6.52999997138977,89.120002746582,2.5,99.67,11.4,10.7,80.1634146341463,12.8,7.22,10.2148447,72.54794312,19.1,16.4718996738996,74.7016830444336,0.0,0.0,0.0,51.5869076713976,1.20218002796173,46.5947151458962,0.0,1.0,89.2421071399572,96.9546749514103,100.0,0.0090921478360667,8.48999977111816,11.1899995803833,39.1800003051758,6.17195674651305,0.0,34760.1877663866,1.21816279587324,-6.497396172497847e-05,1.74586936380481,19.6096052732169,2.05151,2.173431632749757,29.8,0.0,77.13,99.60444501196,0.0546043012492838,8.59691215698915,8.818231233492728,6.0995988546954205,0.424834659318037,0.0,13.351621995927118,3.876662170841229,1.68010170422531,0.0,9.0,0.0845099985599518,0.0,0.474,15.49571388,53.9807067764121,0.015327154982428648
595,France,FRA,2006,20,0.2,6.89000004529953,88.6399993896484,2.5,95.86,11.15,10.6,80.8121951219512,13.1,7.11,10.39308834,71.2859726,18.5,16.5143104595909,0.0,508.07199999999995,0.0,0.0,51.5894994358867,1.20964002609253,46.7427303478967,1.0,1.0,89.1632774819505,97.0320408775149,100.0,0.0121258882124953,8.44999980926514,11.3400001525879,39.439998626709,6.7026082020209,0.0,36443.6234414411,2.0151492142015,0.0002218265206083256,1.67512449608728,19.2840844714528,2.05094,2.2947631394546435,29.7,0.0,77.377,0.0,0.0523870346282446,8.46011282921616,8.603418654178538,5.906266385509614,0.412215662348938,0.0,13.0868720847163,3.7310570168226938,1.51849064281003,0.0,7.9,0.0292399991303682,0.0,0.468,20.66529336,56.1034244496256,0.022204225893146943
596,France,FRA,2007,20,0.1,6.57000011205673,89.0199966430664,2.5,92.67,10.899999999999999,10.5,81.1121951219512,12.8,7.06,10.33102131,71.12648773,17.9,16.526619930131,76.9348297119141,0.0,0.0,0.0,51.5858683158958,1.2119300365448,46.9837812606724,1.0,1.0,89.084409845126,97.1092683809673,100.0,0.0108159766585257,7.65999984741211,10.6499996185303,39.8699989318848,7.02752536204074,0.0,41508.4339850416,1.78553593938069,-0.0032810744281270435,1.48799805953858,19.136739193143,2.02451,2.3711020135910856,32.4,0.0,77.621,0.0,0.0517925510114456,9.32132831522475,8.450156751667253,5.766385349964013,0.371474919560563,0.0,12.359127510252284,3.709231526851201,1.6129929533935,0.0,7.7,0.131740003824234,0.0,0.38,25.45692061,56.420756583014,0.01823316230262477
597,France,FRA,2008,20,0.1,5.93000018596649,89.4400024414063,2.5,99.75,10.600000000000001,10.4,81.2146341463415,12.9,6.9,10.51212215,70.64816284,18.2,16.5495390417049,77.9449081420898,0.0,0.0,0.0,51.578030885364,1.20974004268646,47.0778905938489,1.0,1.0,89.0054816600835,97.1863593765379,100.0,0.0136212750863901,7.05999994277954,10.5500001907349,39.5200004577637,6.13562559858281,0.0,45334.1144358246,-0.122191649608439,-0.009650211917082725,2.81286194914787,18.8138306949478,2.06117,2.659511340616411,33.0,0.0,77.868,0.0,0.0524041800054358,10.4732303588833,8.457074905059393,5.6905018570567725,0.345518925410975,0.0,11.471107705440362,3.700949948973968,1.51522299962858,0.0,7.1,0.5035600066185,0.0,0.385,28.66135233,57.3970828857949,0.02330118703424934
598,France,FRA,2009,20,0.3,6.46999990940094,89.0500030517578,2.5,102.53,10.35,10.4,81.4146341463415,12.8,6.66,11.29670525,70.69538879,18.4,16.6452387081507,78.4392318725586,515.1074616141556,0.0,0.0,51.5688347785311,1.21283996105194,47.2050404285611,1.0,1.0,88.9264991733951,97.2633155837415,100.0,0.0087543894062496,8.73999977111816,12.710000038147,41.7099990844727,3.03347395649176,0.0,41575.4187483737,-3.24298451036907,-0.008214780319559334,0.0876204781574529,18.304842642771,2.21207,3.0346620707731335,32.7,0.0,78.117,0.0,0.0552668007086103,11.2220062136121,8.15252523592745,5.438357062848185,0.370589529985108,0.0,10.421761102037738,3.6163298460260274,1.32316199671353,0.0,7.0,0.893509984016418,0.0,0.471,31.74141269,50.462450850073,0.02613000437510396
599,France,FRA,2010,20,0.3,7.03000003099442,88.5100021362305,2.5,96.67,10.100000000000001,10.5,81.6634146341463,12.9,6.43,11.24011326,70.46735382,18.2,16.852031177714,79.2146911621094,0.0,0.0,0.0,51.560489434281,1.20472002029419,47.2517439607199,1.0,1.0,88.8474553162546,97.3401284120954,100.0,0.0099651007840742,8.86999988555908,12.6499996185303,39.3600006103516,3.26230280869017,0.0,40638.33400426,1.45283735290518,-0.008336860886876664,1.53112270420924,17.8457356302771,2.17857,3.0861862811379193,33.7,0.0,78.369,99.4790077683923,0.0548201381545206,11.8458733047694,8.183199155405958,5.428980861898951,0.400755700414128,0.0,10.08284847826013,3.128045490041622,1.60402828863388,0.0,6.5,1.26804995536804,0.0,0.495,33.93314168,54.8677910818934,0.012741607547456277
600,France,FRA,2011,20,0.2,7.19000005722046,88.370002746582,2.5,98.78,9.85,10.6,82.1146341463415,12.7,6.36,11.20183182,70.23535919,18.0,17.1352837665779,79.8137283325195,0.0,0.0,0.0,51.5531348950066,1.20175004005432,47.3507635474563,1.0,1.0,88.7683617048343,97.4168037682426,100.0,0.0132724133285094,8.8100004196167,12.2799997329712,39.0699996948242,4.1656520785795,0.0,43790.7320482019,2.01886385234027,-0.01031261578069328,2.11159795174997,17.978166208294,2.19161,3.2169889312943223,33.3,0.0,78.622,99.6981801376818,0.0531774246373198,10.9136904355435,7.692612022059836,5.077911102037593,0.353964359084631,0.0,10.653498175314855,2.9707750898416014,1.6502871934041,0.0,6.5,0.241819992661476,0.0,0.46,35.98259834,58.7905764224005,0.007086567327833901
601,France,FRA,2012,20,0.3,7.10000011324883,88.5599975585938,2.5,96.61,9.6,10.8,81.9682926829268,12.6,6.34,11.31324291,70.31851196,17.8,17.516940858915,80.487663269043,510.1626834115427,0.0,0.0,51.5465554963748,1.20361995697021,47.3755012855931,1.0,1.0,88.6892102726055,97.493336898378,100.0,0.0125421358055607,9.39999961853027,12.5,39.3199996948242,3.35672624526561,0.0,40874.7035053457,-0.624845374012267,-0.012249345591570758,1.95419531613507,17.8685506155676,2.22707,3.3180876295269153,33.1,0.0,78.878,98.6115277752574,0.0527820644979397,12.372958762063,7.602011673414905,5.0750623414088825,0.396513054549731,0.0,10.327725747724914,3.130621351639936,1.63179503677703,0.0,5.9,0.369890004396439,0.0,0.453,37.72562555,59.7020591687875,0.0071055887114842625
